,Name of user,Competition Name,Label,Ranking
777,524,Maay Marathi Film Competition 2017,0,0.215620127505
778,524,Project Innovation Contest,1,0.440175701279
779,524,Dream Build Play 2017 Challenge,1,0.349332052215
780,524,Photography Competition 2017,1,0.571335111788
781,524,Asia Young Designer Award Contest,1,0.847181445211
782,524,GYTI Innovation Awards,1,0.974971031577
783,524,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,1,0.691517276997
784,524,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,1,0.547846836738
785,524,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.138792263405
786,524,Best International Future Lawyer Award 2017,0,0.0
787,524,Archasm Architecture Competition 2017,0,0.223297721876
788,524,4th National Essay Writing Competition 2018,1,0.456719717382
789,524,India?s Storytellers/ Script Contest 2017-2018,0,0.283732628229
790,524,Third National Essay Competition on Water 2017-18,0,0.16736954628
791,524,Soul of Bengaluru Photo Contest 2017,1,0.919472695131
792,524,1st International Article Writing Competition 2017,1,0.75450425655
793,524,"Combating Corruption, Battling Black Money Competition 2017",1,0.352986873345
794,524,Solar Chulha Innovation Challenge 2017,1,0.366683773244
795,534,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
796,534,Marksman Call For Articles- November 2017,1,0.554798611497
797,534,Convergence 2017,1,0.478780717313
798,534,Prarambh 2018,0,0.0694116090673
799,534,Click India Photography Competition - Shot 3,1,0.573369051024
800,534,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0433436600947
801,534,Battleground 8.0,0,0.0618899115816
802,534,ShopFloor,0,0.164795637949
803,534,CrackItUp,0,0.110611281892
804,534,NEC IIT Bombay Presents CodeSprint,0,0.0521019912154
805,534,Kamaal Dhamaal Bemisaal,0,0.157701683403
806,534,Brainy Awards,0,0.157440968661
807,534,Inquizito - Tickle Your Grey Cells,0,0.0587782919844
808,534,Finathon - Time To Trade!,0,0.110661320953
809,534,Yalgaar - Time For Halla Bol!,0,0.206395046803
810,534,IntellOps- Article Writing Competition By OpCellence,0,0.162882048778
811,534,BIOCON PRESENTS SHOT OF LIFE,0,0.171874775185
812,534,NEC IIT Bombay Presents Empresario,0,0.0790239435541
813,534,Rural Le Carte,0,0.131138342981
814,534,The Fast Pay Story,0,0.131138342981
815,534,"FINAcumen, IIM Nagpur",0,0.193657311667
816,534,NEC IIT Bombay Presents Hashtrix,0,0.0521019912154
817,534,NEC IIT Bomaby Presents HackStack,0,0.074345535807
818,534,Asia Pacific International Conference,0,0.134774488269
819,534,Interview Question Of Year 2017,0,0.119359562981
820,534,The Great Analytics Quiz,0,0.140764696007
821,534,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.144515358963
822,534,KDP Pen To Publish Contest,1,0.533191092826
823,534,Banjara International Film Festival 2017,0,0.0716459998409
824,534,Spanish Guitar Competition 2017,1,0.382735944261
825,534,SSGK Maestro Olympiad,1,0.333333333333
826,534,Global Business Model Competition 2017,0,0.088792736326
827,534,National Geography Olympiad 2017,0,0.148728266105
828,534,NATS Talent Search,1,0.381751736581
829,534,JIFF ISC Script Contest,0,0.0
830,534,Maay Marathi Film Competition 2017,0,0.0988128121085
831,534,Project Innovation Contest,0,0.0597413658529
832,534,Dream Build Play 2017 Challenge,1,0.649706338863
833,534,Photography Competition 2017,1,0.573369051024
834,534,Asia Young Designer Award Contest,1,0.395356828832
835,534,GYTI Innovation Awards,0,0.0694116090673
836,534,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.0549963022312
837,534,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.106582901625
838,534,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.0083104618126
839,534,Best International Future Lawyer Award 2017,0,0.0
840,534,Archasm Architecture Competition 2017,0,0.0578819938763
841,534,4th National Essay Writing Competition 2018,0,0.0292332229881
842,534,India?s Storytellers/ Script Contest 2017-2018,1,0.500469537092
843,534,Third National Essay Competition on Water 2017-18,0,0.0272187135893
844,534,Soul of Bengaluru Photo Contest 2017,0,0.0905941201253
845,534,1st International Article Writing Competition 2017,0,0.0525037207065
846,534,"Combating Corruption, Battling Black Money Competition 2017",0,0.0371397334317
847,534,Solar Chulha Innovation Challenge 2017,0,0.0641839748251
848,547,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
849,547,Marksman Call For Articles- November 2017,1,0.554798611497
850,547,Convergence 2017,1,0.478780717313
851,547,Prarambh 2018,0,0.0694116090673
852,547,Click India Photography Competition - Shot 3,1,0.573369051024
853,547,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0433436600947
854,547,Battleground 8.0,0,0.0618899115816
855,547,ShopFloor,0,0.164795637949
856,547,CrackItUp,0,0.110611281892
857,547,NEC IIT Bombay Presents CodeSprint,0,0.0521019912154
858,547,Kamaal Dhamaal Bemisaal,0,0.157701683403
859,547,Brainy Awards,0,0.157440968661
860,547,Inquizito - Tickle Your Grey Cells,0,0.0587782919844
861,547,Finathon - Time To Trade!,0,0.110661320953
862,547,Yalgaar - Time For Halla Bol!,0,0.206395046803
863,547,IntellOps- Article Writing Competition By OpCellence,0,0.162882048778
864,547,BIOCON PRESENTS SHOT OF LIFE,0,0.171874775185
865,547,NEC IIT Bombay Presents Empresario,0,0.0790239435541
866,547,Rural Le Carte,0,0.131138342981
867,547,The Fast Pay Story,0,0.131138342981
868,547,"FINAcumen, IIM Nagpur",0,0.193657311667
869,547,NEC IIT Bombay Presents Hashtrix,0,0.0521019912154
870,547,NEC IIT Bomaby Presents HackStack,0,0.074345535807
871,547,Asia Pacific International Conference,0,0.134774488269
872,547,Interview Question Of Year 2017,0,0.119359562981
873,547,The Great Analytics Quiz,0,0.140764696007
874,547,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.144515358963
875,547,KDP Pen To Publish Contest,1,0.533191092826
876,547,Banjara International Film Festival 2017,0,0.0716459998409
877,547,Spanish Guitar Competition 2017,1,0.382735944261
878,547,SSGK Maestro Olympiad,1,0.333333333333
879,547,Global Business Model Competition 2017,0,0.088792736326
880,547,National Geography Olympiad 2017,0,0.148728266105
881,547,NATS Talent Search,1,0.381751736581
882,547,JIFF ISC Script Contest,0,0.0
883,547,Maay Marathi Film Competition 2017,0,0.0988128121085
884,547,Project Innovation Contest,0,0.0597413658529
885,547,Dream Build Play 2017 Challenge,1,0.649706338863
886,547,Photography Competition 2017,1,0.573369051024
887,547,Asia Young Designer Award Contest,1,0.395356828832
888,547,GYTI Innovation Awards,0,0.0694116090673
889,547,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.0549963022312
890,547,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.106582901625
891,547,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.0083104618126
892,547,Best International Future Lawyer Award 2017,0,0.0
893,547,Archasm Architecture Competition 2017,0,0.0578819938763
894,547,4th National Essay Writing Competition 2018,0,0.0292332229881
895,547,India?s Storytellers/ Script Contest 2017-2018,1,0.500469537092
896,547,Third National Essay Competition on Water 2017-18,0,0.0272187135893
897,547,Soul of Bengaluru Photo Contest 2017,0,0.0905941201253
898,547,1st International Article Writing Competition 2017,0,0.0525037207065
899,547,"Combating Corruption, Battling Black Money Competition 2017",0,0.0371397334317
900,547,Solar Chulha Innovation Challenge 2017,0,0.0641839748251
901,554,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
902,554,Marksman Call For Articles- November 2017,0,0.139720622984
903,554,Convergence 2017,0,0.181938023397
904,554,Prarambh 2018,0,0.134342356947
905,554,Click India Photography Competition - Shot 3,0,0.230344505063
906,554,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0585498656497
907,554,Battleground 8.0,0,0.110667966547
908,554,ShopFloor,0,0.104841270654
909,554,CrackItUp,0,0.0723198569255
910,554,NEC IIT Bombay Presents CodeSprint,0,0.0704510665877
911,554,Kamaal Dhamaal Bemisaal,0,0.113177016133
912,554,Brainy Awards,0,0.0881543357259
913,554,Inquizito - Tickle Your Grey Cells,0,0.0981282914997
914,554,Finathon - Time To Trade!,0,0.107709203246
915,554,Yalgaar - Time For Halla Bol!,0,0.0725994337246
916,554,IntellOps- Article Writing Competition By OpCellence,0,0.119591727062
917,554,BIOCON PRESENTS SHOT OF LIFE,0,0.0784880314799
918,554,NEC IIT Bombay Presents Empresario,0,0.0981013182433
919,554,Rural Le Carte,0,0.102177813181
920,554,The Fast Pay Story,0,0.102177813181
921,554,"FINAcumen, IIM Nagpur",0,0.18849110568
922,554,NEC IIT Bombay Presents Hashtrix,0,0.0704510665877
923,554,NEC IIT Bomaby Presents HackStack,0,0.101145916873
924,554,Asia Pacific International Conference,0,0.126028930182
925,554,Interview Question Of Year 2017,0,0.0916712800376
926,554,The Great Analytics Quiz,0,0.139486870107
927,554,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.16991729261
928,554,KDP Pen To Publish Contest,0,0.233495973655
929,554,Banjara International Film Festival 2017,0,0.16802629362
930,554,Spanish Guitar Competition 2017,0,0.134399229746
931,554,SSGK Maestro Olympiad,0,0.0722534482752
932,554,Global Business Model Competition 2017,0,0.140620332413
933,554,National Geography Olympiad 2017,1,0.313296255564
934,554,NATS Talent Search,0,0.188894343624
935,554,JIFF ISC Script Contest,0,0.0
936,554,Maay Marathi Film Competition 2017,0,0.0718031667988
937,554,Project Innovation Contest,0,0.161830021879
938,554,Dream Build Play 2017 Challenge,0,0.149875895064
939,554,Photography Competition 2017,0,0.230344505063
940,554,Asia Young Designer Award Contest,0,0.201085472293
941,554,GYTI Innovation Awards,0,0.134342356947
942,554,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.250926953746
943,554,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.149775165768
944,554,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.162469866881
945,554,Best International Future Lawyer Award 2017,0,0.0
946,554,Archasm Architecture Competition 2017,0,0.126996099696
947,554,4th National Essay Writing Competition 2018,0,0.0387741194431
948,554,India?s Storytellers/ Script Contest 2017-2018,0,0.14304380142
949,554,Third National Essay Competition on Water 2017-18,0,0.0969184840152
950,554,Soul of Bengaluru Photo Contest 2017,0,0.173660226541
951,554,1st International Article Writing Competition 2017,0,0.260194314905
952,554,"Combating Corruption, Battling Black Money Competition 2017",0,0.121928122342
953,554,Solar Chulha Innovation Challenge 2017,0,0.17018917298
954,555,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
955,555,Marksman Call For Articles- November 2017,1,0.56797540306
956,555,Convergence 2017,1,0.444050428998
957,555,Prarambh 2018,1,0.471496436935
958,555,Click India Photography Competition - Shot 3,1,0.77859358241
959,555,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,1,0.33919326066
960,555,Battleground 8.0,0,0.234794144488
961,555,ShopFloor,0,0.185676336153
962,555,CrackItUp,0,0.16749516357
963,555,NEC IIT Bombay Presents CodeSprint,0,0.195005640989
964,555,Kamaal Dhamaal Bemisaal,1,0.317800260022
965,555,Brainy Awards,0,0.211991377204
966,555,Inquizito - Tickle Your Grey Cells,0,0.175453702573
967,555,Finathon - Time To Trade!,0,0.205522015947
968,555,Yalgaar - Time For Halla Bol!,0,0.214161319318
969,555,IntellOps- Article Writing Competition By OpCellence,0,0.267936813902
970,555,BIOCON PRESENTS SHOT OF LIFE,0,0.139186381681
971,555,NEC IIT Bombay Presents Empresario,0,0.268810626553
972,555,Rural Le Carte,0,0.168961992002
973,555,The Fast Pay Story,0,0.168961992002
974,555,"FINAcumen, IIM Nagpur",1,0.359663527907
975,555,NEC IIT Bombay Presents Hashtrix,0,0.195005640989
976,555,NEC IIT Bomaby Presents HackStack,1,0.339815075243
977,555,Asia Pacific International Conference,1,0.328353340715
978,555,Interview Question Of Year 2017,0,0.202330022623
979,555,The Great Analytics Quiz,1,0.338472218709
980,555,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.224569818848
981,555,KDP Pen To Publish Contest,1,0.641455586752
982,555,Banjara International Film Festival 2017,1,0.514737184568
983,555,Spanish Guitar Competition 2017,1,0.76884057039
984,555,SSGK Maestro Olympiad,0,0.230634288553
985,555,Global Business Model Competition 2017,0,0.117119373616
986,555,National Geography Olympiad 2017,1,0.861348424939
987,555,NATS Talent Search,1,0.683525083623
988,555,JIFF ISC Script Contest,0,0.0
989,555,Maay Marathi Film Competition 2017,0,0.205832155653
990,555,Project Innovation Contest,0,0.22301154269
991,555,Dream Build Play 2017 Challenge,1,0.961716569654
992,555,Photography Competition 2017,1,0.77859358241
993,555,Asia Young Designer Award Contest,1,0.685850252969
994,555,GYTI Innovation Awards,1,0.471496436935
995,555,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,1,0.569208818987
996,555,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,1,0.329720547309
997,555,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.0539397883482
998,555,Best International Future Lawyer Award 2017,0,0.0
999,555,Archasm Architecture Competition 2017,1,0.401047101241
1000,555,4th National Essay Writing Competition 2018,0,0.160681218723
1001,555,India?s Storytellers/ Script Contest 2017-2018,1,0.464894195512
1002,555,Third National Essay Competition on Water 2017-18,0,0.117603125195
1003,555,Soul of Bengaluru Photo Contest 2017,1,0.653864575392
1004,555,1st International Article Writing Competition 2017,1,0.540930919671
1005,555,"Combating Corruption, Battling Black Money Competition 2017",1,0.311272056213
1006,555,Solar Chulha Innovation Challenge 2017,0,0.252906445857
1007,655,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1008,655,Marksman Call For Articles- November 2017,0,0.272352062666
1009,655,Convergence 2017,0,0.268145293102
1010,655,Prarambh 2018,0,0.278817934179
1011,655,Click India Photography Competition - Shot 3,1,0.386480272607
1012,655,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.168811890542
1013,655,Battleground 8.0,0,0.203946610482
1014,655,ShopFloor,0,0.169010780338
1015,655,CrackItUp,0,0.129133105803
1016,655,NEC IIT Bombay Presents CodeSprint,0,0.168958695269
1017,655,Kamaal Dhamaal Bemisaal,0,0.170340841677
1018,655,Brainy Awards,0,0.128397108261
1019,655,Inquizito - Tickle Your Grey Cells,0,0.15915282029
1020,655,Finathon - Time To Trade!,0,0.142307704494
1021,655,Yalgaar - Time For Halla Bol!,0,0.0728441590255
1022,655,IntellOps- Article Writing Competition By OpCellence,0,0.211469781025
1023,655,BIOCON PRESENTS SHOT OF LIFE,0,0.133323541589
1024,655,NEC IIT Bombay Presents Empresario,0,0.15061494344
1025,655,Rural Le Carte,0,0.17574473378
1026,655,The Fast Pay Story,0,0.17574473378
1027,655,"FINAcumen, IIM Nagpur",0,0.249038482864
1028,655,NEC IIT Bombay Presents Hashtrix,0,0.168958695269
1029,655,NEC IIT Bomaby Presents HackStack,0,0.228068821833
1030,655,Asia Pacific International Conference,0,0.201199090277
1031,655,Interview Question Of Year 2017,0,0.135804784662
1032,655,The Great Analytics Quiz,0,0.223045724781
1033,655,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.197617468822
1034,655,KDP Pen To Publish Contest,0,0.286419453545
1035,655,Banjara International Film Festival 2017,0,0.278747329945
1036,655,Spanish Guitar Competition 2017,0,0.289972409711
1037,655,SSGK Maestro Olympiad,0,0.108323351753
1038,655,Global Business Model Competition 2017,0,0.141999611371
1039,655,National Geography Olympiad 2017,1,0.580964328269
1040,655,NATS Talent Search,1,0.444056158311
1041,655,JIFF ISC Script Contest,0,0.0
1042,655,Maay Marathi Film Competition 2017,0,0.139034365448
1043,655,Project Innovation Contest,0,0.196362058628
1044,655,Dream Build Play 2017 Challenge,0,0.254208498697
1045,655,Photography Competition 2017,1,0.386480272607
1046,655,Asia Young Designer Award Contest,1,0.431856313854
1047,655,GYTI Innovation Awards,0,0.278817934179
1048,655,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,1,0.41165736181
1049,655,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.24856588867
1050,655,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.188925380216
1051,655,Best International Future Lawyer Award 2017,0,0.0
1052,655,Archasm Architecture Competition 2017,0,0.212239078036
1053,655,4th National Essay Writing Competition 2018,0,0.173324744766
1054,655,India?s Storytellers/ Script Contest 2017-2018,0,0.233817433277
1055,655,Third National Essay Competition on Water 2017-18,0,0.211635596616
1056,655,Soul of Bengaluru Photo Contest 2017,1,0.32672091427
1057,655,1st International Article Writing Competition 2017,1,0.480156799235
1058,655,"Combating Corruption, Battling Black Money Competition 2017",1,0.375611704029
1059,655,Solar Chulha Innovation Challenge 2017,0,0.188301836408
1060,682,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1061,682,Marksman Call For Articles- November 2017,1,0.554798611497
1062,682,Convergence 2017,1,0.478780717313
1063,682,Prarambh 2018,0,0.0694116090673
1064,682,Click India Photography Competition - Shot 3,1,0.573369051024
1065,682,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0433436600947
1066,682,Battleground 8.0,0,0.0618899115816
1067,682,ShopFloor,0,0.164795637949
1068,682,CrackItUp,0,0.110611281892
1069,682,NEC IIT Bombay Presents CodeSprint,0,0.0521019912154
1070,682,Kamaal Dhamaal Bemisaal,0,0.157701683403
1071,682,Brainy Awards,0,0.157440968661
1072,682,Inquizito - Tickle Your Grey Cells,0,0.0587782919844
1073,682,Finathon - Time To Trade!,0,0.110661320953
1074,682,Yalgaar - Time For Halla Bol!,0,0.206395046803
1075,682,IntellOps- Article Writing Competition By OpCellence,0,0.162882048778
1076,682,BIOCON PRESENTS SHOT OF LIFE,0,0.171874775185
1077,682,NEC IIT Bombay Presents Empresario,0,0.0790239435541
1078,682,Rural Le Carte,0,0.131138342981
1079,682,The Fast Pay Story,0,0.131138342981
1080,682,"FINAcumen, IIM Nagpur",0,0.193657311667
1081,682,NEC IIT Bombay Presents Hashtrix,0,0.0521019912154
1082,682,NEC IIT Bomaby Presents HackStack,0,0.074345535807
1083,682,Asia Pacific International Conference,0,0.134774488269
1084,682,Interview Question Of Year 2017,0,0.119359562981
1085,682,The Great Analytics Quiz,0,0.140764696007
1086,682,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.144515358963
1087,682,KDP Pen To Publish Contest,1,0.533191092826
1088,682,Banjara International Film Festival 2017,0,0.0716459998409
1089,682,Spanish Guitar Competition 2017,1,0.382735944261
1090,682,SSGK Maestro Olympiad,1,0.333333333333
1091,682,Global Business Model Competition 2017,0,0.088792736326
1092,682,National Geography Olympiad 2017,0,0.148728266105
1093,682,NATS Talent Search,1,0.381751736581
1094,682,JIFF ISC Script Contest,0,0.0
1095,682,Maay Marathi Film Competition 2017,0,0.0988128121085
1096,682,Project Innovation Contest,0,0.0597413658529
1097,682,Dream Build Play 2017 Challenge,1,0.649706338863
1098,682,Photography Competition 2017,1,0.573369051024
1099,682,Asia Young Designer Award Contest,1,0.395356828832
1100,682,GYTI Innovation Awards,0,0.0694116090673
1101,682,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.0549963022312
1102,682,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.106582901625
1103,682,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.0083104618126
1104,682,Best International Future Lawyer Award 2017,0,0.0
1105,682,Archasm Architecture Competition 2017,0,0.0578819938763
1106,682,4th National Essay Writing Competition 2018,0,0.0292332229881
1107,682,India?s Storytellers/ Script Contest 2017-2018,1,0.500469537092
1108,682,Third National Essay Competition on Water 2017-18,0,0.0272187135893
1109,682,Soul of Bengaluru Photo Contest 2017,0,0.0905941201253
1110,682,1st International Article Writing Competition 2017,0,0.0525037207065
1111,682,"Combating Corruption, Battling Black Money Competition 2017",0,0.0371397334317
1112,682,Solar Chulha Innovation Challenge 2017,0,0.0641839748251
1113,744,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1114,744,Marksman Call For Articles- November 2017,1,0.554798611497
1115,744,Convergence 2017,1,0.478780717313
1116,744,Prarambh 2018,0,0.0694116090673
1117,744,Click India Photography Competition - Shot 3,1,0.573369051024
1118,744,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0433436600947
1119,744,Battleground 8.0,0,0.0618899115816
1120,744,ShopFloor,0,0.164795637949
1121,744,CrackItUp,0,0.110611281892
1122,744,NEC IIT Bombay Presents CodeSprint,0,0.0521019912154
1123,744,Kamaal Dhamaal Bemisaal,0,0.157701683403
1124,744,Brainy Awards,0,0.157440968661
1125,744,Inquizito - Tickle Your Grey Cells,0,0.0587782919844
1126,744,Finathon - Time To Trade!,0,0.110661320953
1127,744,Yalgaar - Time For Halla Bol!,0,0.206395046803
1128,744,IntellOps- Article Writing Competition By OpCellence,0,0.162882048778
1129,744,BIOCON PRESENTS SHOT OF LIFE,0,0.171874775185
1130,744,NEC IIT Bombay Presents Empresario,0,0.0790239435541
1131,744,Rural Le Carte,0,0.131138342981
1132,744,The Fast Pay Story,0,0.131138342981
1133,744,"FINAcumen, IIM Nagpur",0,0.193657311667
1134,744,NEC IIT Bombay Presents Hashtrix,0,0.0521019912154
1135,744,NEC IIT Bomaby Presents HackStack,0,0.074345535807
1136,744,Asia Pacific International Conference,0,0.134774488269
1137,744,Interview Question Of Year 2017,0,0.119359562981
1138,744,The Great Analytics Quiz,0,0.140764696007
1139,744,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.144515358963
1140,744,KDP Pen To Publish Contest,1,0.533191092826
1141,744,Banjara International Film Festival 2017,0,0.0716459998409
1142,744,Spanish Guitar Competition 2017,1,0.382735944261
1143,744,SSGK Maestro Olympiad,1,0.333333333333
1144,744,Global Business Model Competition 2017,0,0.088792736326
1145,744,National Geography Olympiad 2017,0,0.148728266105
1146,744,NATS Talent Search,1,0.381751736581
1147,744,JIFF ISC Script Contest,0,0.0
1148,744,Maay Marathi Film Competition 2017,0,0.0988128121085
1149,744,Project Innovation Contest,0,0.0597413658529
1150,744,Dream Build Play 2017 Challenge,1,0.649706338863
1151,744,Photography Competition 2017,1,0.573369051024
1152,744,Asia Young Designer Award Contest,1,0.395356828832
1153,744,GYTI Innovation Awards,0,0.0694116090673
1154,744,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.0549963022312
1155,744,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.106582901625
1156,744,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.0083104618126
1157,744,Best International Future Lawyer Award 2017,0,0.0
1158,744,Archasm Architecture Competition 2017,0,0.0578819938763
1159,744,4th National Essay Writing Competition 2018,0,0.0292332229881
1160,744,India?s Storytellers/ Script Contest 2017-2018,1,0.500469537092
1161,744,Third National Essay Competition on Water 2017-18,0,0.0272187135893
1162,744,Soul of Bengaluru Photo Contest 2017,0,0.0905941201253
1163,744,1st International Article Writing Competition 2017,0,0.0525037207065
1164,744,"Combating Corruption, Battling Black Money Competition 2017",0,0.0371397334317
1165,744,Solar Chulha Innovation Challenge 2017,0,0.0641839748251
1166,755,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1167,755,Marksman Call For Articles- November 2017,1,0.428636026721
1168,755,Convergence 2017,1,0.567041770559
1169,755,Prarambh 2018,1,0.640058684661
1170,755,Click India Photography Competition - Shot 3,0,0.298284220836
1171,755,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.193929303099
1172,755,Battleground 8.0,1,0.355917332589
1173,755,ShopFloor,1,0.320347458886
1174,755,CrackItUp,0,0.183202032389
1175,755,NEC IIT Bombay Presents CodeSprint,0,0.214308597674
1176,755,Kamaal Dhamaal Bemisaal,0,0.226676775494
1177,755,Brainy Awards,0,0.192788510608
1178,755,Inquizito - Tickle Your Grey Cells,0,0.250355921647
1179,755,Finathon - Time To Trade!,0,0.135564210536
1180,755,Yalgaar - Time For Halla Bol!,0,0.124369276549
1181,755,IntellOps- Article Writing Competition By OpCellence,1,0.302769961069
1182,755,BIOCON PRESENTS SHOT OF LIFE,0,0.266246362284
1183,755,NEC IIT Bombay Presents Empresario,0,0.22789972633
1184,755,Rural Le Carte,0,0.294807335506
1185,755,The Fast Pay Story,0,0.294807335506
1186,755,"FINAcumen, IIM Nagpur",0,0.237237368439
1187,755,NEC IIT Bombay Presents Hashtrix,0,0.214308597674
1188,755,NEC IIT Bomaby Presents HackStack,0,0.270084286699
1189,755,Asia Pacific International Conference,1,0.355596317791
1190,755,Interview Question Of Year 2017,0,0.186126809783
1191,755,The Great Analytics Quiz,1,0.317126114623
1192,755,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.272584027058
1193,755,KDP Pen To Publish Contest,0,0.159538143934
1194,755,Banjara International Film Festival 2017,0,0.122150694974
1195,755,Spanish Guitar Competition 2017,0,0.253745983518
1196,755,SSGK Maestro Olympiad,0,0.0847651490586
1197,755,Global Business Model Competition 2017,0,0.223625949681
1198,755,National Geography Olympiad 2017,1,0.44173891159
1199,755,NATS Talent Search,1,0.847676938814
1200,755,JIFF ISC Script Contest,0,0.0
1201,755,Maay Marathi Film Competition 2017,0,0.0532630347508
1202,755,Project Innovation Contest,0,0.271445373499
1203,755,Dream Build Play 2017 Challenge,0,0.200578448779
1204,755,Photography Competition 2017,0,0.298284220836
1205,755,Asia Young Designer Award Contest,1,0.487404987454
1206,755,GYTI Innovation Awards,1,0.640058684661
1207,755,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,1,0.466477191186
1208,755,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,1,0.385789167711
1209,755,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.103435294537
1210,755,Best International Future Lawyer Award 2017,0,0.0
1211,755,Archasm Architecture Competition 2017,0,0.0647176428318
1212,755,4th National Essay Writing Competition 2018,1,0.373046894087
1213,755,India?s Storytellers/ Script Contest 2017-2018,0,0.226927798873
1214,755,Third National Essay Competition on Water 2017-18,0,0.0735769887947
1215,755,Soul of Bengaluru Photo Contest 2017,0,0.260658692396
1216,755,1st International Article Writing Competition 2017,1,0.482281640257
1217,755,"Combating Corruption, Battling Black Money Competition 2017",0,0.190385959452
1218,755,Solar Chulha Innovation Challenge 2017,0,0.17109196452
1219,767,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
1220,767,Marksman Call For Articles- November 2017,1,0.933563198954
1221,767,Convergence 2017,1,0.951110705286
1222,767,Prarambh 2018,1,1.30829457131
1223,767,Click India Photography Competition - Shot 3,1,0.752681520044
1224,767,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,1,0.324490967471
1225,767,Battleground 8.0,1,0.845749804941
1226,767,ShopFloor,1,0.685428526877
1227,767,CrackItUp,1,0.418229578945
1228,767,NEC IIT Bombay Presents CodeSprint,1,0.443102360109
1229,767,Kamaal Dhamaal Bemisaal,1,0.559781385223
1230,767,Brainy Awards,1,0.473726267239
1231,767,Inquizito - Tickle Your Grey Cells,1,0.571684515618
1232,767,Finathon - Time To Trade!,1,0.444978400038
1233,767,Yalgaar - Time For Halla Bol!,0,0.209493894357
1234,767,IntellOps- Article Writing Competition By OpCellence,1,0.723698913733
1235,767,BIOCON PRESENTS SHOT OF LIFE,1,0.493847844942
1236,767,NEC IIT Bombay Presents Empresario,1,0.577878463401
1237,767,Rural Le Carte,1,0.642777717302
1238,767,The Fast Pay Story,1,0.642777717302
1239,767,"FINAcumen, IIM Nagpur",1,0.778712200066
1240,767,NEC IIT Bombay Presents Hashtrix,1,0.443102360109
1241,767,NEC IIT Bomaby Presents HackStack,1,0.654728231717
